#  E (eV)   dos(E)     Int dos(E) EFermi =    6.465 eV
  -0.976  0.5841E+00  0.2156E+01
  -0.966  0.5909E+00  0.2162E+01
  -0.956  0.5974E+00  0.2168E+01
  -0.946  0.6042E+00  0.2174E+01
  -0.936  0.6113E+00  0.2180E+01
  -0.926  0.6187E+00  0.2186E+01
  -0.916  0.6272E+00  0.2192E+01
  -0.906  0.6378E+00  0.2199E+01
  -0.896  0.6506E+00  0.2205E+01
  -0.886  0.6656E+00  0.2212E+01
  -0.876  0.6828E+00  0.2218E+01
  -0.866  0.7021E+00  0.2225E+01
  -0.856  0.7236E+00  0.2232E+01
  -0.846  0.7473E+00  0.2240E+01
  -0.836  0.7732E+00  0.2247E+01
  -0.826  0.8008E+00  0.2255E+01
  -0.816  0.8889E+00  0.2263E+01
  -0.806  0.8874E+00  0.2273E+01
  -0.796  0.9322E+00  0.2282E+01
  -0.786  0.9833E+00  0.2291E+01
  -0.776  0.1041E+01  0.2301E+01
  -0.766  0.1104E+01  0.2312E+01
  -0.756  0.1176E+01  0.2323E+01
  -0.746  0.1258E+01  0.2336E+01
  -0.736  0.1350E+01  0.2349E+01
  -0.726  0.1494E+01  0.2363E+01
  -0.716  0.1573E+01  0.2378E+01
  -0.706  0.1571E+01  0.2394E+01
  -0.696  0.1554E+01  0.2409E+01
  -0.686  0.1539E+01  0.2425E+01
  -0.676  0.1519E+01  0.2440E+01
  -0.666  0.1496E+01  0.2455E+01
  -0.656  0.1487E+01  0.2470E+01
  -0.646  0.1475E+01  0.2485E+01
  -0.636  0.1457E+01  0.2500E+01
  -0.626  0.1442E+01  0.2514E+01
  -0.616  0.1425E+01  0.2529E+01
  -0.606  0.1408E+01  0.2543E+01
  -0.596  0.1389E+01  0.2557E+01
  -0.586  0.1370E+01  0.2570E+01
  -0.576  0.1349E+01  0.2584E+01
  -0.566  0.1327E+01  0.2597E+01
  -0.556  0.1304E+01  0.2611E+01
  -0.546  0.1280E+01  0.2624E+01
  -0.536  0.1256E+01  0.2636E+01
  -0.526  0.1231E+01  0.2649E+01
  -0.516  0.1206E+01  0.2661E+01
  -0.506  0.1181E+01  0.2673E+01
  -0.496  0.1156E+01  0.2684E+01
  -0.486  0.1131E+01  0.2696E+01
  -0.476  0.1105E+01  0.2707E+01
  -0.466  0.1078E+01  0.2718E+01
  -0.456  0.1053E+01  0.2729E+01
  -0.446  0.1028E+01  0.2739E+01
  -0.436  0.1005E+01  0.2749E+01
  -0.426  0.9826E+00  0.2759E+01
  -0.416  0.9613E+00  0.2769E+01
  -0.406  0.9411E+00  0.2778E+01
  -0.396  0.9219E+00  0.2788E+01
  -0.386  0.9037E+00  0.2797E+01
  -0.376  0.8865E+00  0.2806E+01
  -0.366  0.8704E+00  0.2815E+01
  -0.356  0.8553E+00  0.2823E+01
  -0.346  0.8412E+00  0.2832E+01
  -0.336  0.8281E+00  0.2840E+01
  -0.326  0.8163E+00  0.2848E+01
  -0.316  0.8054E+00  0.2856E+01
  -0.306  0.7954E+00  0.2864E+01
  -0.296  0.7862E+00  0.2872E+01
  -0.286  0.7771E+00  0.2880E+01
  -0.276  0.7683E+00  0.2888E+01
  -0.266  0.7596E+00  0.2895E+01
  -0.256  0.7510E+00  0.2903E+01
  -0.246  0.7426E+00  0.2910E+01
  -0.236  0.7343E+00  0.2918E+01
  -0.226  0.7264E+00  0.2925E+01
  -0.216  0.7192E+00  0.2932E+01
  -0.206  0.7122E+00  0.2940E+01
  -0.196  0.7051E+00  0.2947E+01
  -0.186  0.6981E+00  0.2954E+01
  -0.176  0.6912E+00  0.2961E+01
  -0.166  0.6843E+00  0.2967E+01
  -0.156  0.6775E+00  0.2974E+01
  -0.146  0.6707E+00  0.2981E+01
  -0.136  0.6640E+00  0.2988E+01
  -0.126  0.6572E+00  0.2994E+01
  -0.116  0.6506E+00  0.3001E+01
  -0.106  0.6441E+00  0.3007E+01
  -0.096  0.6377E+00  0.3014E+01
  -0.086  0.6314E+00  0.3020E+01
  -0.076  0.6253E+00  0.3026E+01
  -0.066  0.6194E+00  0.3033E+01
  -0.056  0.6135E+00  0.3039E+01
  -0.046  0.6078E+00  0.3045E+01
  -0.036  0.6023E+00  0.3051E+01
  -0.026  0.5969E+00  0.3057E+01
  -0.016  0.5916E+00  0.3063E+01
  -0.006  0.5864E+00  0.3069E+01
   0.004  0.5814E+00  0.3075E+01
   0.014  0.5765E+00  0.3080E+01
   0.024  0.5717E+00  0.3086E+01
   0.034  0.5670E+00  0.3092E+01
   0.044  0.5625E+00  0.3097E+01
   0.054  0.5580E+00  0.3103E+01
   0.064  0.5532E+00  0.3109E+01
   0.074  0.5494E+00  0.3114E+01
   0.084  0.5456E+00  0.3120E+01
   0.094  0.5419E+00  0.3125E+01
   0.104  0.5382E+00  0.3130E+01
   0.114  0.5345E+00  0.3136E+01
   0.124  0.5308E+00  0.3141E+01
   0.134  0.5272E+00  0.3146E+01
   0.144  0.5236E+00  0.3152E+01
   0.154  0.5201E+00  0.3157E+01
   0.164  0.5166E+00  0.3162E+01
   0.174  0.5131E+00  0.3167E+01
   0.184  0.5096E+00  0.3172E+01
   0.194  0.5061E+00  0.3177E+01
   0.204  0.5027E+00  0.3182E+01
   0.214  0.4993E+00  0.3187E+01
   0.224  0.4960E+00  0.3192E+01
   0.234  0.4927E+00  0.3197E+01
   0.244  0.4894E+00  0.3202E+01
   0.254  0.4861E+00  0.3207E+01
   0.264  0.4829E+00  0.3212E+01
   0.274  0.4796E+00  0.3217E+01
   0.284  0.4765E+00  0.3222E+01
   0.294  0.4733E+00  0.3226E+01
   0.304  0.4702E+00  0.3231E+01
   0.314  0.4671E+00  0.3236E+01
   0.324  0.4640E+00  0.3240E+01
   0.334  0.4609E+00  0.3245E+01
   0.344  0.4579E+00  0.3250E+01
   0.354  0.4549E+00  0.3254E+01
   0.364  0.4519E+00  0.3259E+01
   0.374  0.4490E+00  0.3263E+01
   0.384  0.4460E+00  0.3268E+01
   0.394  0.4431E+00  0.3272E+01
